user,eye,code,motion_session,frame_idx,ts,cx,cy,score,speed_pxps,state
1,left,101,saccade,181,1657710793377483.0,164.47337684644452,137.1508072827207,33.59310893868046,0.8929557070804846,Fixation
1,left,101,saccade,184,1657710793497483.0,164.6349537037037,137.0591435185185,32.790833262125744,11.769924479774861,Fixation
1,left,101,saccade,187,1657710793617483.0,167.29507429507427,137.01883701883702,32.37129006593045,809.7065851787988,Saccade
1,left,101,saccade,190,1657710793737483.0,331.07071950118956,36.74403150381492,15.350627417194707,229.15942158977057,Fixation
1,left,101,saccade,193,1657710793857483.0,215.62634146341463,163.26569105691055,24.369848861153883,703.5800227562286,Saccade
1,left,101,saccade,196,1657710793977484.0,214.01319400464428,158.44532404475405,33.809928834273194,711.7993847612748,Saccade
1,left,101,saccade,199,1657710794097484.0,330.9381609752159,37.22224913215467,15.36806020306969,38.220832744888234,Fixation
1,left,101,saccade,202,1657710794217484.0,216.60646990161746,167.2441220610305,23.37882024245339,702.3046452784725,Saccade
1,left,101,saccade,205,1657710794337484.0,218.06516388133176,162.4014768752429,25.1035951672216,31.10977030685287,Fixation
1,left,101,saccade,208,1657710794457484.0,217.94624860022395,159.8989672763469,30.206437859347954,11.125496423894743,Fixation
1,left,101,saccade,211,1657710794577484.0,218.1288770730472,159.73211798961893,30.273795410346157,2.176661340695967,Fixation
1,left,101,saccade,214,1657710794697484.0,218.0609347796973,159.38931297709922,29.835584296353883,4.448562112517425,Fixation
1,left,101,saccade,217,1657710794817484.0,218.21642310368824,158.66805845511482,28.653080359482697,3.063529442491026,Fixation
1,left,101,saccade,220,1657710794937484.0,218.07289002557545,158.65416311452117,27.87852492830868,0.7595357144537283,Fixation
1,left,101,saccade,223,1657710795057484.0,218.108826409288,158.5209120156665,28.790759804184127,0.3302935774419017,Fixation
1,left,101,saccade,226,1657710795177485.0,218.03829451243584,158.58283984734834,29.89721909870626,66.35711880025241,Fixation
1,left,101,saccade,229,1657710795297485.0,218.37798634812287,142.59741183162683,24.925678075899818,142.8730819309938,Fixation
1,left,101,saccade,232,1657710795417485.0,216.21097477845942,124.3420245398773,23.992007895641546,77.40163086209753,Fixation
1,left,101,saccade,235,1657710795537485.0,216.28426480372588,124.13938789088489,25.20947165176875,8.395803857240521,Fixation
1,left,101,saccade,238,1657710795657485.0,216.05839793281655,122.3328165374677,24.143186224496624,8.728486348660356,Fixation
1,left,101,saccade,241,1657710795777485.0,216.31186868686868,122.04473304473304,23.051372870855555,2.160867208061551,Fixation
1,left,101,saccade,244,1657710795897485.0,216.30588907947399,121.87707261292167,22.889164603304337,2.7096011507264492,Fixation
1,left,101,saccade,247,1657710796017485.0,216.14084790034156,121.41731967048422,22.186132568901225,2.7063090942268713,Fixation
1,left,101,saccade,250,1657710796137485.0,216.03252032520325,121.287888263498,22.05287299664053,2.268693917081492,Fixation
1,left,101,saccade,253,1657710796257485.0,215.98678232135478,120.89508467575382,21.81683580794294,1.426193447084898,Fixation
1,left,101,saccade,256,1657710796377485.0,215.9376456876457,120.95901320901321,22.027309788551694,0.8413134221515184,Fixation
1,left,101,saccade,259,1657710796497486.0,216.13451970914656,121.03272101033295,21.795643008656807,328.3705043436343,Fixation
1,left,101,saccade,262,1657710796617486.0,142.88762466638573,150.5325186121646,30.171939203843248,397.7845022597938,Fixation
1,left,101,saccade,265,1657710796737486.0,131.88423153692614,165.93351758022416,27.647218609264417,79.4839599142494,Fixation
1,left,101,saccade,268,1657710796857486.0,131.56229454306376,165.88297172912556,26.858418337125308,17.24919442617706,Fixation
1,left,101,saccade,271,1657710796977486.0,127.89143730886849,167.0269495412844,23.072119486231145,17.057288513616705,Fixation
1,left,101,saccade,274,1657710797097486.0,127.58528493364558,166.8536299765808,23.60904270326521,7.346788824538374,Fixation
1,left,101,saccade,277,1657710797217486.0,127.58587088915957,168.76349979699552,22.12198616723532,7.385889814646737,Fixation
1,left,101,saccade,280,1657710797337486.0,127.35914771563203,168.6117598852694,22.0423774490562,2.3421336681151166,Fixation
1,left,101,saccade,283,1657710797457486.0,127.15064676616915,168.40776119402986,21.932950232191754,0.996171174261519,Fixation
1,left,101,saccade,286,1657710797577486.0,127.44794050343249,168.3897787948131,23.151541400967023,2.439434460123706,Fixation
1,left,101,saccade,289,1657710797697487.0,127.73522727272727,168.43996212121212,22.61988643771879,2.8028243463584084,Fixation
1,left,101,saccade,292,1657710797817487.0,127.65100423806891,167.7484798231067,23.157316173185276,6.582375091321224,Fixation
1,left,101,saccade,295,1657710797937487.0,127.76261077027948,166.86042944785277,25.93287901571053,12.040925877303604,Fixation
1,left,101,saccade,298,1657710798057487.0,128.6948871181939,165.05378486055776,26.610460940983074,141.20564748656565,Fixation
1,left,101,saccade,301,1657710798177487.0,132.1209031318281,133.25248846807477,17.653399136835482,133.98823509428837,Fixation
1,left,101,saccade,304,1657710798297487.0,131.87279063978093,133.0540204132437,17.001741059166285,22.084619196803615,Fixation
1,left,101,saccade,307,1657710798417487.0,127.87143252978663,136.42033804377942,15.558989687580583,19.933969231140516,Fixation
1,left,101,saccade,310,1657710798537487.0,128.05899447834932,135.94245858761988,15.266231753126057,10.6479462301545,Fixation
1,left,101,saccade,313,1657710798657487.0,129.1873920552677,134.22970639032815,15.082483101026039,9.86848803831949,Fixation
1,left,101,saccade,316,1657710798777487.0,129.55677655677655,134.10775335775335,14.56636152974376,1.4885145928462122,Fixation
1,left,101,saccade,319,1657710798897487.0,129.09253922510405,134.57412744156258,14.485400164789631,1.066736602409842,Fixation
1,left,101,saccade,322,1657710799017488.0,129.3016339869281,134.0866013071895,14.691353247975906,912.5374016293233,Saccade
1,left,101,saccade,325,1657710799137488.0,331.6880530973451,51.385250737463124,15.261723519025109,0.3814677199121371,Fixation
1,left,101,saccade,328,1657710799257488.0,129.39317042606515,134.08489974937342,14.559548863246178,909.8533809607757,Saccade
1,left,101,saccade,331,1657710799377488.0,129.5753676470588,134.05116421568627,14.48639988025071,2.0374685505963113,Fixation
1,left,101,saccade,334,1657710799497488.0,129.82335680751171,133.85240610328637,15.11606164260223,116.89688857832837,Fixation
1,left,101,saccade,337,1657710799617488.0,156.7754548974061,127.17711962833914,21.71590975110402,156.72274431327568,Fixation
1,left,101,saccade,340,1657710799737488.0,167.23109002013229,137.7809893586425,27.721175204674157,63.792047022479466,Fixation
1,left,101,saccade,343,1657710799857488.0,167.69399135647566,137.90952181792832,28.581327536275868,776.0604977944906,Saccade
1,left,101,saccade,346,1657710799977488.0,332.5543792107796,51.996631376323386,11.757350790049369,13.954331416850149,Fixation
1,left,101,saccade,349,1657710800097488.0,164.45575221238937,138.76384791871516,24.843143468306565,788.8786172528698,Saccade
1,left,101,saccade,352,1657710800217489.0,164.33058702368692,138.8714383796773,23.479569958046454,0.46614448669028224,Fixation
1,left,101,saccade,355,1657710800337489.0,164.5080532212885,138.8627450980392,23.21936962093509,1.3441557947694882,Fixation
1,left,101,saccade,358,1657710800457489.0,164.5925287356322,138.6831417624521,22.235417633708842,0.8321404249160071,Fixation
1,left,101,saccade,361,1657710800577489.0,164.65203761755487,138.72434691745036,21.090368030621498,8.646109842330556,Fixation
1,left,101,saccade,364,1657710800697489.0,166.38746803069054,137.64194373401534,20.987827090007,11.234092291388711,Fixation
1,left,101,saccade,367,1657710800817489.0,166.56975772765244,136.82915622389305,21.765585478076478,3.254531154233054,Fixation
1,left,101,saccade,370,1657710800937489.0,166.61263507896922,136.8940149625935,21.798113085524943,2.308852881169531,Fixation
1,left,101,saccade,373,1657710801057489.0,167.08916323731137,136.63609641387418,22.898658588324036,153.33300441670343,Fixation
1,left,101,saccade,376,1657710801177489.0,132.02743902439025,149.4677337398374,19.361765517077355,172.0010558199854,Fixation
1,left,101,saccade,379,1657710801297489.0,129.2101083032491,153.0445246690734,20.442536589424815,29.623205339511255,Fixation
1,left,101,saccade,382,1657710801417490.0,127.07112123513033,154.56492027334852,18.25907545825896,10.26413803187508,Fixation
1,left,101,saccade,385,1657710801537490.0,127.13409961685824,154.370625798212,18.99333319923178,1.9025650070489442,Fixation
1,left,101,saccade,388,1657710801657490.0,126.9861572535991,154.11627906976744,18.403853152002288,2.369737553586529,Fixation
1,left,101,saccade,391,1657710801777490.0,126.79994435169726,153.9104062326099,18.266454355358587,1.8921795460722672,Fixation
1,left,101,saccade,394,1657710801897490.0,126.90546047269764,153.66938331975004,18.41152025801543,1.4640348747043297,Fixation
1,left,101,saccade,397,1657710802017490.0,126.814072932717,153.5593220338983,19.358617693559285,1.6138527021695352,Fixation
1,left,101,saccade,400,1657710802137490.0,126.83506686478455,153.28850916295195,19.675294737009036,0.9703779922793802,Fixation
1,left,101,saccade,403,1657710802257490.0,126.89362677670792,153.3404401650619,20.32679542270126,0.3858692104236274,Fixation
1,left,101,saccade,406,1657710802377490.0,126.84059915045829,153.38095238095238,20.884736451216177,0.5172452696773026,Fixation
1,left,101,saccade,409,1657710802497490.0,126.94854881266491,153.2291116974494,21.187313777794643,16.072981587752455,Fixation
1,left,101,saccade,412,1657710802617490.0,128.13775216138328,157.01383285302595,23.257178720117086,66.98997907400945,Fixation
1,left,101,saccade,415,1657710802737491.0,133.0725338491296,168.09477756286267,27.656951702449266,50.40433005940675,Fixation
1,left,101,saccade,418,1657710802857491.0,133.44932959151853,167.88244465232302,27.417311765548234,1.0446176564754972,Fixation
1,left,101,saccade,421,1657710802977491.0,133.3232323232323,168.09256499420434,26.815980910439436,1.0786154924605413,Fixation
1,left,101,saccade,424,1657710803097491.0,133.1933815925543,167.84367459496724,25.99450545487597,1.0516153316989338,Fixation
1,left,101,saccade,427,1657710803217491.0,133.07088559483086,168.09711136450017,24.219772570497675,0.47223652012110234,Fixation
1,left,101,saccade,430,1657710803337491.0,133.107501933488,167.91763341067286,23.941561349466635,2.6571306519547204,Fixation
1,left,101,saccade,433,1657710803457491.0,133.38213627992633,167.54051565377532,24.536129867415728,2.5950059759337947,Fixation
1,left,101,saccade,436,1657710803577491.0,133.586659475009,167.519777058612,25.584713597734325,0.9070930803251471,Fixation
1,left,101,saccade,439,1657710803697491.0,133.5738993710692,167.43745632424876,26.186854933052373,1.4003181022714728,Fixation
1,left,101,saccade,442,1657710803817491.0,133.4494590939824,167.2129817444219,26.76438200143893,2.15950062996593,Fixation
1,left,101,saccade,445,1657710803937492.0,133.75852504486863,166.9531734377549,27.572144198713193,67.8235150035673,Fixation
1,left,101,saccade,448,1657710804057492.0,135.3148148148148,151.04250440917107,24.63146054674581,81.73530507691481,Fixation
1,left,101,saccade,451,1657710804177492.0,135.10652920962198,147.38307107976127,24.279214491977747,34.24129912256216,Fixation
1,left,101,saccade,454,1657710804297492.0,136.86589616584112,142.97229866079618,23.443335193071697,21.455169097129307,Fixation
1,left,101,saccade,457,1657710804417492.0,137.94183445190157,143.08473154362417,16.657471618372536,10.42417277573486,Fixation
1,left,101,saccade,460,1657710804537492.0,136.5021579080985,140.4970804772785,18.17595375843983,13.232938620930144,Fixation
1,left,101,saccade,463,1657710804657492.0,136.40749863163654,140.30405035577448,18.725781877777447,2.102738960414076,Fixation
1,left,101,saccade,466,1657710804777492.0,136.08728179551122,140.20975339429202,18.725749340044587,9.612015008870182,Fixation
1,left,101,saccade,469,1657710804897492.0,135.0204429301533,142.1473594548552,17.313978555628335,7.637802432620841,Fixation
1,left,101,saccade,472,1657710805017492.0,135.1260458839406,141.77058029689607,17.882604210539995,3.0396264416158747,Fixation
1,left,101,saccade,475,1657710805137492.0,135.0421686746988,141.41817269076304,18.289079887117378,5.892888765400194,Fixation
1,left,101,saccade,478,1657710805257493.0,135.1569858712716,140.35661957090528,17.562456672942705,4.890978911786297,Fixation
1,left,101,saccade,481,1657710805377493.0,135.1690977849811,140.2512155591572,18.064120971839387,55.05882086887808,Fixation
1,left,101,saccade,484,1657710805497493.0,147.35196832052176,135.2678779408339,22.452506139806342,219.79034376427728,Fixation
1,left,101,saccade,487,1657710805617493.0,184.68801652892563,122.07415059687786,21.84344225493243,177.98225415485174,Fixation
1,left,101,saccade,490,1657710805737493.0,187.32473268247324,120.20757787075777,20.97272477257137,21.808209690191614,Fixation
1,left,101,saccade,493,1657710805857493.0,188.57706093189964,118.57132616487455,20.214344356686738,2.397775179052711,Fixation
1,left,101,saccade,496,1657710805977493.0,187.08223523670082,119.68570034163005,21.03875985491669,6.707676074150002,Fixation
1,left,101,saccade,499,1657710806097493.0,187.52885110767645,119.79314786192683,20.171340509942468,2.0874449647514726,Fixation
1,left,101,saccade,502,1657710806217493.0,187.5518410852713,119.86022286821705,20.021367134778384,0.4313075389277939,Fixation
1,left,101,saccade,505,1657710806337493.0,187.58046380885455,119.88287655188567,21.289598676054325,1.7384219886843193,Fixation
1,left,101,saccade,508,1657710806457494.0,187.96878810046329,119.87539624481833,20.362832575148584,1.4265567425101224,Fixation
1,left,101,saccade,511,1657710806577494.0,187.92211609110947,119.8606416850355,20.687952956310898,0.20395284260176047,Fixation
1,left,101,saccade,514,1657710806697494.0,187.92211609110947,119.8606416850355,20.687952956310898,1.373635081328179,Fixation
1,left,101,saccade,517,1657710806817494.0,187.5924902096291,119.85510251094216,21.028239640285957,1.3480684907634009,Fixation
1,left,101,saccade,520,1657710806937494.0,187.65071982281285,120.03676633444074,21.635225320690047,89.54076118055217,Fixation
1,left,101,saccade,523,1657710807057494.0,166.20126639529624,121.9109000452284,20.747631827374576,161.34797072869563,Fixation
1,left,101,saccade,526,1657710807177494.0,149.4340751375927,126.28164632687245,20.889942261828875,126.15021001789027,Fixation
1,left,101,saccade,529,1657710807297494.0,137.30541871921181,130.9480021893815,16.78193701294713,45.676046826037634,Fixation
1,left,101,saccade,532,1657710807417494.0,138.85815602836877,129.16624113475174,16.33372109031606,13.004683717595936,Fixation
1,left,101,saccade,535,1657710807537494.0,139.14039774413772,128.4232710002968,15.75640903562958,4.423068916499688,Fixation
1,left,101,saccade,538,1657710807657495.0,138.83217015619806,128.10501827849782,14.395903113366067,3.012540129124675,Fixation
1,left,101,saccade,541,1657710807777495.0,138.93446440452428,127.73020625415835,14.545987131564608,1.2337258779256997,Fixation
1,left,101,saccade,544,1657710807897495.0,138.89972899728994,127.81673441734416,13.824723968106001,1.4656341200190446,Fixation
1,left,101,saccade,547,1657710808017495.0,138.86756669881066,128.07553841208613,15.134067035280845,1.415776450440913,Fixation
1,left,101,saccade,550,1657710808137495.0,139.1173835125448,128.07765830346474,15.894691407438089,0.40655124087793915,Fixation
1,left,101,saccade,553,1657710808257495.0,138.88504753673294,127.9795447997695,15.608463821403879,0.6243904983664468,Fixation
1,left,101,saccade,556,1657710808377495.0,138.97182304874613,128.11327134404058,16.137536648917862,1.2880362214787282,Fixation
1,left,101,saccade,559,1657710808497495.0,139.18055555555554,128.07029478458048,16.173043671054355,237.04814863768107,Fixation
1,left,101,saccade,562,1657710808617495.0,193.0361875637105,145.82466870540264,23.111056145830254,301.9352326907588,Fixation
1,left,101,saccade,565,1657710808737495.0,205.0677966101695,158.2359843546284,27.178174079205796,77.37685708549766,Fixation
1,left,101,saccade,568,1657710808857495.0,209.04376470588235,155.238431372549,25.952588497711858,29.45835701312966,Fixation
1,left,101,saccade,571,1657710808977496.0,210.43838784274857,153.63792533861908,25.00595113961325,13.473634207131784,Fixation
1,left,101,saccade,574,1657710809097496.0,212.08701366982123,156.3317560462671,16.009007864894226,11.010613370383428,Fixation
1,left,101,saccade,577,1657710809217496.0,208.09739368998626,152.41203703703704,20.56363334716244,22.938625280782738,Fixation
1,left,101,saccade,580,1657710809337496.0,208.95700582391228,151.8028434395341,19.208130314949095,7.377591584774061,Fixation
1,left,101,saccade,583,1657710809457496.0,209.61254724111865,151.49584278155706,27.084217357320288,3.1976975442638307,Fixation
1,left,101,saccade,586,1657710809577496.0,209.39338763775754,151.1715380929564,25.585881085139313,1.578760877646817,Fixation
1,left,101,saccade,589,1657710809697496.0,209.23557126030622,151.45768130573782,24.872624791893074,0.6234590184364647,Fixation
1,left,101,saccade,592,1657710809817496.0,209.2675760755509,151.2525358516964,24.335557453946794,1.5447668253304714,Fixation
1,left,101,saccade,595,1657710809937496.0,209.35172883665473,151.10560381536362,24.747642466792097,56.67528599843047,Fixation
1,left,101,saccade,598,1657710810057496.0,198.62135255750084,142.7864744249914,24.235373907404703,,Fixation
1,left,102,smooth,1,1657711084457716.0,167.08935466078324,138.02334988049273,23.103478832259853,,Smooth
1,left,102,smooth,4,1657711084577716.0,167.34012184508268,137.68964316797212,23.95525295874027,0.7557976854811276,Smooth
1,left,102,smooth,7,1657711084697716.0,167.27008189580064,138.00784108729744,22.868315075791973,1.0206829836783897,Smooth
1,left,102,smooth,10,1657711084817717.0,167.3521980798383,137.9343102577059,23.62573865879128,1.541880570595191,Smooth
1,left,102,smooth,13,1657711084937717.0,167.0265930757652,138.28650275965882,23.876884244609908,2.3486902427404712,Smooth
1,left,102,smooth,16,1657711085057717.0,166.9411077744411,138.31998665331997,23.750049258632803,5.282638806386598,Smooth
1,left,102,smooth,19,1657711085177717.0,166.81546174995955,139.53663270257158,24.789014707217103,4.5711440800340455,Smooth
1,left,102,smooth,22,1657711085297717.0,166.60417626285889,139.36404114847227,25.666395773349556,1.5999984414525843,Smooth
1,left,102,smooth,25,1657711085417717.0,166.6046716615249,139.21566034964007,26.28794888804119,0.8219215398054508,Smooth
1,left,102,smooth,28,1657711085537717.0,166.79369369369368,139.41876876876876,25.53260837042783,0.4736925874157095,Smooth
1,left,102,smooth,31,1657711085657717.0,166.6481648616125,139.32069795427194,26.235730472939267,2.5469642786603686,Smooth
1,left,102,smooth,34,1657711085777717.0,166.2150196433968,139.22181928074946,25.291464879967783,1.3814182818143286,Smooth
1,left,102,smooth,37,1657711085897717.0,166.41492898156542,139.08507101843455,26.0583424967985,2.788910131047282,Smooth
1,left,102,smooth,40,1657711086017718.0,166.717125382263,138.77920489296633,25.599015714041165,1.1039273111252772,Smooth
1,left,102,smooth,43,1657711086137718.0,166.6798577145398,139.08225878168074,25.941145078983958,1.332195234783934,Smooth
1,left,102,smooth,46,1657711086257718.0,166.60423048869436,139.07833698030635,26.56649501626319,0.24896153142066105,Smooth
1,left,102,smooth,49,1657711086377718.0,166.62246858832222,139.09889135254988,25.29097987065697,0.5818215755539856,Smooth
1,left,102,smooth,52,1657711086497718.0,166.7295903330386,139.139846743295,25.94103801355996,1.2458033062747589,Smooth
1,left,102,smooth,55,1657711086617718.0,166.81392294220666,138.86923525977815,25.561606259227027,0.6681761609065793,Smooth
1,left,102,smooth,58,1657711086737718.0,166.64311673208314,139.00479720889663,26.38173057739222,0.718770954336181,Smooth
1,left,102,smooth,61,1657711086857718.0,166.9804007605675,138.91443615620886,26.789329091376207,1.949243509470938,Smooth
1,left,102,smooth,64,1657711086977718.0,167.08807471264367,138.8603448275862,26.619230859929257,2.194453242977764,Smooth
1,left,102,smooth,67,1657711087097718.0,167.20532003325022,138.43821003047935,28.60160630928227,1.3032063934399483,Smooth
1,left,102,smooth,70,1657711087217719.0,166.93267012687426,139.1317762399077,26.033091069209743,16.396036675465353,Smooth
1,left,102,smooth,73,1657711087337719.0,166.95362318840577,142.36521739130436,22.775358163884892,25.33098701346369,Smooth
1,left,102,smooth,76,1657711087457719.0,168.5753793441018,144.98507097405775,14.70017873168725,10.492064978023336,Smooth
1,left,102,smooth,79,1657711087577719.0,167.29905820595954,139.87092789871852,24.701555930770283,816.4034467131804,Saccade
1,left,102,smooth,82,1657711087697719.0,332.7271954674221,38.0017941454202,11.95387406267922,8.791004444811938,Smooth
1,left,102,smooth,85,1657711087817719.0,167.4922693266833,141.97190357439732,21.993830001618726,807.041172554015,Saccade
1,left,102,smooth,88,1657711087937719.0,167.53500522466038,139.13195999402893,26.9130907842077,10.821624843333513,Smooth
1,left,102,smooth,91,1657711088057719.0,167.00752587017874,139.420351207275,24.349294481490595,2.2463156274283773,Smooth
1,left,102,smooth,94,1657711088177719.0,167.0182713695583,138.97823323800444,24.912439334100437,2.4485236632045737,Smooth
1,left,102,smooth,97,1657711088297719.0,166.95162932790225,138.83536999321112,23.571778229531684,1.9671346044600493,Smooth
1,left,102,smooth,100,1657711088417719.0,166.72365421707872,138.60932842363667,23.25392943086196,1.1500271995718172,Smooth
1,left,102,smooth,103,1657711088537720.0,166.6775342953857,138.86780687689293,22.705645577525853,2.1891621717999135,Smooth
1,left,102,smooth,106,1657711088657720.0,166.90348572429497,139.10299527062534,22.277932612182546,0.7993888835281666,Smooth
1,left,102,smooth,109,1657711088777720.0,166.8506772381896,138.95044598612486,24.550586121920766,1.3204968325866002,Smooth
1,left,102,smooth,112,1657711088897720.0,166.7572463768116,138.82183364839318,24.788075146087873,1.5754168989176527,Smooth
1,left,102,smooth,115,1657711089017720.0,166.734126984127,139.3101343101343,25.222881625257436,3.208276330904218,Smooth
