path,line,qualname,name,name_reference_count,claim_type,confidence,caveat
algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/EPNet.py,299,EPNet.lr_scheduler_step,lr_scheduler_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/EPNet.py,315,EPNet.training_step,training_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/EPNet.py,330,EPNet.validation_step,validation_step,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/EPNet.py,358,EPNet.on_validation_epoch_end,on_validation_epoch_end,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Loss.py,156,gwds_loss,gwds_loss,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/EPNet/Predict.py,393,test_inference_time,test_inference_time,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,84,get_model_url,get_model_url,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,441,DLA.load_pretrained_model,load_pretrained_model,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,461,dla34,dla34,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,486,fill_up_weights,fill_up_weights,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,684,DlaNet,DlaNet,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,902,Creat_MyNet.lr_scheduler_step,lr_scheduler_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,919,Creat_MyNet.training_step,training_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,934,Creat_MyNet.validation_step,validation_step,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,962,Creat_MyNet.on_validation_epoch_end,on_validation_epoch_end,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/ElNet.py,976,MyNet,MyNet,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/ElNet/torchvision_dcn.py,98,DCN.init_offset,init_offset,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/EllipseMobileNet.py,61,EllipseMobileNetV3.lr_scheduler_step,lr_scheduler_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/EllipseMobileNet.py,78,EllipseMobileNetV3.training_step,training_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/EllipseMobileNet.py,85,EllipseMobileNetV3.validation_step,validation_step,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Backbone/DeiT.py,184,DeiT.forward_patch_map,forward_patch_map,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Backbone/DeiT.py,204,build_deit,build_deit,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/HBTXR.py,127,HBTXR.lr_scheduler_step,lr_scheduler_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/HBTXR.py,143,HBTXR.training_step,training_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/HBTXR.py,161,HBTXR.validation_step,validation_step,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/HBTXR.py,189,HBTXR.on_validation_epoch_end,on_validation_epoch_end,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Loss.py,156,gwds_loss,gwds_loss,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/HBTXR/Predict.py,393,test_inference_time,test_inference_time,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/UNet/Predict.py,37,predict_once,predict_once,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/UNet/Predict.py,96,predict_pure,predict_pure,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/UNet/Predict.py,114,test_inference_time,test_inference_time,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/UNet/UNet.py,150,UNet.lr_scheduler_step,lr_scheduler_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/UNet/UNet.py,166,UNet.training_step,training_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/UNet/UNet.py,181,UNet.validation_step,validation_step,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisEyeEllipse/UNet/UNet.py,218,UNet.on_validation_epoch_end,on_validation_epoch_end,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisWithMask/DeepLabV3.py,56,DeepLabV3.lr_scheduler_step,lr_scheduler_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisWithMask/DeepLabV3.py,70,DeepLabV3.training_step,training_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisWithMask/DeepLabV3.py,78,DeepLabV3.validation_step,validation_step,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisWithMask/UNet.py,145,UNet.lr_scheduler_step,lr_scheduler_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisWithMask/UNet.py,162,UNet.training_step,training_step,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/DavisWithMask/UNet.py,170,UNet.validation_step,validation_step,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/model_factory.py,88,main.get_model_size,get_model_size,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/model/model_factory.py,98,main.test_inference_time,test_inference_time,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/PupilTracker.py,45,PupilTracker.cal_average_distance,cal_average_distance,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/PupilTracker.py,59,PupilTracker.get_all_points,get_all_points,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/PupilTracker.py,72,PupilTracker.get_boundary_points,get_boundary_points,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/PupilTracker.py,98,PupilTracker.get_candidate_points,get_candidate_points,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/PupilTracker.py,127,PupilTracker.get_nearest_points,get_nearest_points,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/PupilTracker.py,144,PupilTracker.cal_average_displacement,cal_average_displacement,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/PupilTracker.py,161,PupilTracker.update_candidate_points,update_candidate_points,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/PupilTracker.py,177,PupilTracker.update_T,update_T,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/PupilTracker.py,206,PupilTracker.get_new_ellipse,get_new_ellipse,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/cache/MemmapCacheFrameStack.py,58,load_memmaps,load_memmaps,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/cache/MemmapCacheStructedEvents.py,67,cache_structed_events,cache_structed_events,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/cache/MemmapCacheStructedEvents.py,105,cache_structed_ellipses,cache_structed_ellipses,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/cache/MemmapCacheStructedEvents.py,136,cache_structed_data,cache_structed_data,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/cache/MemmapCacheStructedEvents.py,207,load_cached_structed_events,load_cached_structed_events,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/cache/MemmapCacheStructedEvents.py,227,load_cached_structed_labels,load_cached_structed_labels,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/representation/Histgram.py,100,HistgramBuilder.visualize_gray,visualize_gray,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/representation/NumpyFrameStack.py,4,NumpyFrameStack,NumpyFrameStack,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,65,EventIterator.end_timestamp,end_timestamp,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,108,RgbEventIterator.end_timestamp,end_timestamp,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,170,RgbEventAsyncIterator.end_timestamp,end_timestamp,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,184,Aedat4Processor.frame_resolution,frame_resolution,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,196,Aedat4Processor.end_timestamp,end_timestamp,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,200,Aedat4Processor.has_rgb_frames,has_rgb_frames,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,203,Aedat4Processor.get_events_iterator,get_events_iterator,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,214,Aedat4Processor.get_frame_iterator,get_frame_iterator,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,217,Aedat4Processor.get_sync_rgb_events_iterator,get_sync_rgb_events_iterator,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,223,Aedat4Processor.get_async_rgb_event_iterator,get_async_rgb_event_iterator,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,243,Aedat4Processor.get_events_by_time_range,get_events_by_time_range,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,250,aedat_to_framestacks,aedat_to_framestacks,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,307,aedat_to_rgb_framestacks,aedat_to_rgb_framestacks,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/aedat4_processor.py,345,aedat_to_rgb_framestacks_synced_with_video,aedat_to_rgb_framestacks_synced_with_video,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/dv_accumulator.py,31,DvAccumulator.accumulator,accumulator,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/dv_accumulator.py,40,DvAccumulator.generate_frame,generate_frame,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/event_slicer.py,43,EventSlicer.get_start_time_us,get_start_time_us,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/event_slicer.py,46,EventSlicer.get_final_time_us,get_final_time_us,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/event_slicer.py,49,EventSlicer.get_events,get_events,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/event_slicer.py,87,EventSlicer.get_conservative_window_ms,get_conservative_window_ms,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/event_slicer.py,107,EventSlicer.get_time_indices_offsets,get_time_indices_offsets,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/visualization_utils.py,5,event_to_bluered,event_to_bluered,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/visualization_utils.py,17,framestack_to_bluered_with_rgb,framestack_to_bluered_with_rgb,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/dvs_common_utils/utils/visualization_utils.py,34,get_video,get_video,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/processor/HDF5Processor.py,50,HDF5Processor.write_data,write_data,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/processor/HDF5Processor.py,65,HDF5Processor.list_datasets,list_datasets,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/processor/HDF5Processor.py,70,HDF5Processor.get_attribute,get_attribute,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/processor/HDF5Processor.py,83,HDF5Processor.set_attribute,set_attribute,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/processor/MatProcessor.py,39,MatProcessor.read_all,read_all,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/processor/MatProcessor.py,66,MatProcessor.write_data,write_data,0,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/processor/MatProcessor.py,81,MatProcessor.list_variables,list_variables,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/processor/TxtProcessor.py,68,TxtProcessor.load_ellipses_from_txt,load_ellipses_from_txt,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/add_prefix.py,4,add_prefix_to_png_files,add_prefix_to_png_files,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/benchmark_hbtxr_frame_dataloader.py,31,benchmark_candidate,benchmark_candidate,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/benchmark_hbtxr_frame_dataloader.py,84,write_best_config,write_best_config,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_cached_frames_for_dean.py,17,remap_session_path,remap_session_path,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_cached_frames_for_dean.py,36,load_session_records,load_session_records,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_cached_frames_for_dean.py,55,write_info,write_info,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_cached_frames_for_dean.py,76,build_split,build_split,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_dean_dataset_from_ev_eye.py,78,iter_h5_samples,iter_h5_samples,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_full_dean_dataset_with_unet.py,32,configure_torch_backend,configure_torch_backend,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_full_dean_dataset_with_unet.py,37,discover_sessions,discover_sessions,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_full_dean_dataset_with_unet.py,63,preprocess_frame,preprocess_frame,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_full_dean_dataset_with_unet.py,72,infer_masks,infer_masks,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_full_dean_dataset_with_unet.py,103,save_sample,save_sample,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_full_dean_dataset_with_unet.py,222,SplitWriter.save_resume_state,save_resume_state,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_full_dean_dataset_with_unet.py,252,split_for_session,split_for_session,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_full_dean_dataset_with_unet.py,328,write_json_atomic,write_json_atomic,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_full_dean_dataset_with_unet.py,336,save_progress,save_progress,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_hbtxr_subject_independent_results_report.py,26,safe_prefix,safe_prefix,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_hbtxr_subject_independent_results_report.py,42,split_paths,split_paths,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_hbtxr_subject_independent_results_report.py,84,validation_summary,validation_summary,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_hbtxr_val_motion_detailed_report.py,23,as_int,as_int,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_reproduction_summary.py,66,summarize_result,summarize_result,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_reproduction_summary.py,96,summarize_comparison,summarize_comparison,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_unet_dataset_from_h5.py,39,assign_split,assign_split,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/build_unet_dataset_from_h5.py,43,count_usable_samples,count_usable_samples,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,144,latest_matches,latest_matches,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,148,artifact_date,artifact_date,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,214,validate_expected_eval_context,validate_expected_eval_context,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,221,validate_expected_comparison_context,validate_expected_comparison_context,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,228,validate_markdown_artifact,validate_markdown_artifact,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,273,check_preflight,check_preflight,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,318,check_dataset_manifests,check_dataset_manifests,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,387,check_reports_and_samples,check_reports_and_samples,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,427,check_checkpoints,check_checkpoints,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/check_reproduction_status.py,767,check_final_evaluation,check_final_evaluation,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/compare_model_evaluation_results.py,57,winner,winner,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
algorithm/common/src/EvEye/utils/scripts/compare_model_evaluation_results.py,71,build_rows,build_rows,1,inference,low,"dynamic imports, external callers, and attribute aliases are not resolved"
