filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000078_1658487138937582.png,51076,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000079_1658487138977582.png,51064,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000080_1658487139017582.png,51051,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000081_1658487139057582.png,51055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000082_1658487139097582.png,51089,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000083_1658487139137582.png,51068,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000084_1658487139177582.png,51046,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000085_1658487139217582.png,51067,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000086_1658487139257582.png,51070,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000087_1658487139297582.png,51061,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000088_1658487139337582.png,51106,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000089_1658487139377582.png,51097,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000090_1658487139417582.png,51094,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000091_1658487139457582.png,51167,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000092_1658487139497583.png,51077,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000093_1658487139537583.png,51095,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000094_1658487139577583.png,51087,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000095_1658487139617583.png,51086,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000096_1658487139657583.png,51064,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000097_1658487139697583.png,50442,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000098_1658487139737583.png,50186,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000099_1658487139777583.png,50509,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000100_1658487139817583.png,50428,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000101_1658487139857583.png,50441,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000102_1658487139897583.png,50625,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000103_1658487139937583.png,50684,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000104_1658487139977583.png,50785,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000105_1658487140017583.png,50858,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000106_1658487140057583.png,50934,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000107_1658487140097583.png,50926,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000108_1658487140137583.png,50968,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000109_1658487140177583.png,50973,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000110_1658487140217583.png,51052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""ellipse"",""cx"":152,""cy"":107,""rx"":14.4,""ry"":16.971,""theta"":-2.356}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
000110_1658487140217583.png,51052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""ellipse"",""cx"":155,""cy"":107,""rx"":42.297,""ry"":33.25,""theta"":-0.331}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
000111_1658487140257583.png,51039,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000112_1658487140297583.png,50989,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000113_1658487140337583.png,51014,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000114_1658487140377583.png,51007,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000115_1658487140417583.png,51061,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000116_1658487140457583.png,51062,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000117_1658487140497583.png,51050,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000118_1658487140537583.png,51012,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000119_1658487140577583.png,51034,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000120_1658487140617583.png,51043,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000121_1658487140657583.png,51032,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000122_1658487140697583.png,51044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000123_1658487140737584.png,51026,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000124_1658487140777584.png,51009,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000125_1658487140817584.png,50741,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000126_1658487140857584.png,50784,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000127_1658487140897584.png,50896,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000128_1658487140937584.png,50957,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000129_1658487140977584.png,50947,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000130_1658487141017584.png,50947,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000131_1658487141057584.png,50922,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000132_1658487141097584.png,50856,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000133_1658487141137584.png,50878,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000134_1658487141177584.png,50994,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000135_1658487141217584.png,50951,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000136_1658487141257584.png,50978,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000137_1658487141297584.png,50964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000138_1658487141337584.png,51001,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000139_1658487141377584.png,50946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000140_1658487141417584.png,50952,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000141_1658487141457584.png,50959,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000142_1658487141497584.png,50982,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000143_1658487141537584.png,51009,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000144_1658487141577584.png,50975,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000145_1658487141617584.png,50986,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000146_1658487141657584.png,51012,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000147_1658487141697584.png,51050,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000148_1658487141737584.png,50588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000149_1658487141777584.png,50164,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000150_1658487141817584.png,50326,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000151_1658487141857584.png,50311,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000152_1658487141897584.png,50356,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000153_1658487141937584.png,50523,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000154_1658487141977584.png,50730,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000155_1658487142017585.png,50813,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000156_1658487142057585.png,50915,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000157_1658487142097585.png,50904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000158_1658487142137585.png,50912,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000159_1658487142177585.png,50934,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000160_1658487142217585.png,50981,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000161_1658487142257585.png,50969,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000162_1658487142297585.png,51004,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000163_1658487142337585.png,51004,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000164_1658487142377585.png,51006,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000165_1658487142417585.png,50986,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000166_1658487142457585.png,51066,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000167_1658487142497585.png,51027,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000168_1658487142537585.png,51036,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000169_1658487142577585.png,50950,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000170_1658487142617585.png,50770,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000171_1658487142657585.png,50974,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000172_1658487142697585.png,50900,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000173_1658487142737585.png,50885,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000174_1658487142777585.png,50923,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000175_1658487142817585.png,50928,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000176_1658487142857585.png,50954,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000177_1658487142897585.png,50942,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000178_1658487142937585.png,50949,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000179_1658487142977585.png,50827,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000180_1658487143017585.png,50874,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000181_1658487143057585.png,50942,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000182_1658487143097585.png,50948,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000183_1658487143137585.png,50948,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000184_1658487143177585.png,50917,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000185_1658487143217585.png,50973,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000186_1658487143257586.png,50981,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000187_1658487143297586.png,50992,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000188_1658487143337586.png,50779,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000189_1658487143377586.png,50680,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000190_1658487143417586.png,50594,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000191_1658487143457586.png,50757,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000192_1658487143497586.png,50817,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000193_1658487143537586.png,50781,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000194_1658487143577586.png,50788,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000195_1658487143617586.png,50728,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000196_1658487143657586.png,50814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000197_1658487143697586.png,50818,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000198_1658487143737586.png,50864,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000199_1658487143777586.png,50772,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000200_1658487143817586.png,50771,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000201_1658487143857586.png,50700,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000202_1658487143897586.png,50788,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000203_1658487143937586.png,50760,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000204_1658487143977586.png,50740,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000205_1658487144017586.png,50767,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000206_1658487144057586.png,50743,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000207_1658487144097586.png,50734,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000208_1658487144137586.png,50740,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000209_1658487144177586.png,50719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000210_1658487144217586.png,50693,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""ellipse"",""cx"":192,""cy"":126,""rx"":16.02,""ry"":17.2,""theta"":0.05}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
000210_1658487144217586.png,50693,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""ellipse"",""cx"":194,""cy"":127,""rx"":40.063,""ry"":38.5,""theta"":0.125}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
000211_1658487144257586.png,50725,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000212_1658487144297586.png,50774,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000213_1658487144337586.png,50737,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000214_1658487144377586.png,50770,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000215_1658487144417586.png,50799,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000216_1658487144457586.png,50805,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000217_1658487144497587.png,50822,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000218_1658487144537587.png,50809,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000219_1658487144577587.png,50816,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000220_1658487144617587.png,50805,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000221_1658487144657587.png,50805,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000222_1658487144697587.png,50824,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000223_1658487144737587.png,50814,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000224_1658487144777587.png,50793,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000225_1658487144817587.png,50724,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000226_1658487144857587.png,50555,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000227_1658487144897587.png,50589,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000228_1658487144937587.png,50711,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000229_1658487144977587.png,50697,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
000230_1658487145017587.png,50745,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",0,0,"{}","{}"
