key,motion,role,user,eye,session,frame_index,frame_ts_us,has_gt,gt_cx,gt_cy,gt_rx,gt_ry,gt_theta,unet_valid,unet_cx,unet_cy,unet_area,src_frame,dst_frame
fixation_user1_left_session_1_0_2_w000_a000010,fixation,neighbor,user1,left,session_1_0_2,15,1657711085017717,False,,,,,,True,166.462,137.371,1244,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000015_1657711085017717.png,../samples/frame/fixation_user1_left_session_1_0_2_w000_a000010/000015_1657711085017717.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,105,1657711088617720,False,,,,,,True,166.439,138.218,1220,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000105_1657711088617720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000105_1657711088617720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,106,1657711088657720,False,,,,,,True,166.554,138.35,1226,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000106_1657711088657720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000106_1657711088657720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,107,1657711088697720,False,,,,,,True,166.315,138.322,1235,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000107_1657711088697720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000107_1657711088697720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,108,1657711088737720,False,,,,,,True,166.392,138.413,1251,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000108_1657711088737720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000108_1657711088737720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,109,1657711088777720,False,,,,,,True,166.339,138.464,1264,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000109_1657711088777720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000109_1657711088777720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,anchor,user1,left,session_1_0_2,110,1657711088817720,True,167.0,140.0,21.744,19.25,2.348,True,166.487,138.418,1278,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000110_1657711088817720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000110_1657711088817720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,111,1657711088857720,False,,,,,,True,166.309,138.33,1293,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000111_1657711088857720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000111_1657711088857720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,112,1657711088897720,False,,,,,,True,166.47,138.293,1314,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000112_1657711088897720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000112_1657711088897720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,113,1657711088937720,False,,,,,,True,166.57,138.289,1331,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000113_1657711088937720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000113_1657711088937720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,114,1657711088977720,False,,,,,,True,166.391,138.282,1347,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000114_1657711088977720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000114_1657711088977720.png
fixation_user1_left_session_1_0_2_w003_a000110,fixation,neighbor,user1,left,session_1_0_2,115,1657711089017720,False,,,,,,True,166.347,138.344,1353,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000115_1657711089017720.png,../samples/frame/fixation_user1_left_session_1_0_2_w003_a000110/000115_1657711089017720.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,205,1657711092617723,False,,,,,,True,218.291,160.965,1392,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000205_1657711092617723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000205_1657711092617723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,206,1657711092657723,False,,,,,,True,217.996,160.694,1384,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000206_1657711092657723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000206_1657711092657723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,207,1657711092697723,False,,,,,,True,218.415,160.656,1399,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000207_1657711092697723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000207_1657711092697723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,208,1657711092737723,False,,,,,,True,218.359,160.683,1371,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000208_1657711092737723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000208_1657711092737723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,209,1657711092777723,False,,,,,,True,218.41,160.54,1379,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000209_1657711092777723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000209_1657711092777723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,anchor,user1,left,session_1_0_2,210,1657711092817723,True,219.0,162.0,20.25,22.239,2.995,True,218.361,160.566,1377,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000210_1657711092817723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000210_1657711092817723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,211,1657711092857723,False,,,,,,True,218.423,160.634,1363,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000211_1657711092857723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000211_1657711092857723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,212,1657711092897723,False,,,,,,True,218.493,160.714,1338,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000212_1657711092897723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000212_1657711092897723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,213,1657711092937723,False,,,,,,True,218.387,160.668,1311,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000213_1657711092937723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000213_1657711092937723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,214,1657711092977723,False,,,,,,True,218.46,160.619,1293,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000214_1657711092977723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000214_1657711092977723.png
fixation_user1_left_session_1_0_2_w005_a000210,fixation,neighbor,user1,left,session_1_0_2,215,1657711093017723,False,,,,,,True,218.219,160.539,1269,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000215_1657711093017723.png,../samples/frame/fixation_user1_left_session_1_0_2_w005_a000210/000215_1657711093017723.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2105,1657711168617784,False,,,,,,True,167.975,129.646,718,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002105_1657711168617784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002105_1657711168617784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2106,1657711168657784,False,,,,,,True,167.811,129.178,714,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002106_1657711168657784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002106_1657711168657784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2107,1657711168697784,False,,,,,,True,167.913,129.087,710,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002107_1657711168697784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002107_1657711168697784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2108,1657711168737784,False,,,,,,True,167.739,128.923,710,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002108_1657711168737784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002108_1657711168737784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2109,1657711168777784,False,,,,,,True,167.842,128.818,713,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002109_1657711168777784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002109_1657711168777784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,anchor,user1,left,session_1_0_2,2110,1657711168817784,True,169.0,130.0,18.1,13.5,-0.569,True,167.808,128.754,723,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002110_1657711168817784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002110_1657711168817784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2111,1657711168857784,False,,,,,,True,167.766,128.64,728,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002111_1657711168857784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002111_1657711168857784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2112,1657711168897784,False,,,,,,True,167.773,128.592,732,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002112_1657711168897784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002112_1657711168897784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2113,1657711168937784,False,,,,,,True,167.738,128.511,749,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002113_1657711168937784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002113_1657711168937784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2114,1657711168977784,False,,,,,,True,167.676,128.646,759,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002114_1657711168977784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002114_1657711168977784.png
fixation_user1_left_session_1_0_2_w007_a002110,fixation,neighbor,user1,left,session_1_0_2,2115,1657711169017784,False,,,,,,True,167.571,128.668,774,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002115_1657711169017784.png,../samples/frame/fixation_user1_left_session_1_0_2_w007_a002110/002115_1657711169017784.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2605,1657711188617800,False,,,,,,True,131.538,175.069,910,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002605_1657711188617800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002605_1657711188617800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2606,1657711188657800,False,,,,,,True,131.585,175.198,920,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002606_1657711188657800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002606_1657711188657800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2607,1657711188697800,False,,,,,,True,131.582,175.113,922,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002607_1657711188697800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002607_1657711188697800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2608,1657711188737800,False,,,,,,True,131.564,175.097,924,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002608_1657711188737800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002608_1657711188737800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2609,1657711188777800,False,,,,,,True,131.71,174.893,929,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002609_1657711188777800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002609_1657711188777800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,anchor,user1,left,session_1_0_2,2610,1657711188817800,True,132.0,177.0,15.283,22.0,-0.065,True,131.564,174.828,937,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002610_1657711188817800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002610_1657711188817800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2611,1657711188857800,False,,,,,,True,131.586,174.764,939,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002611_1657711188857800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002611_1657711188857800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2612,1657711188897800,False,,,,,,True,131.726,174.787,935,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002612_1657711188897800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002612_1657711188897800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2613,1657711188937800,False,,,,,,True,131.665,174.846,940,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002613_1657711188937800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002613_1657711188937800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2614,1657711188977800,False,,,,,,True,131.864,174.817,946,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002614_1657711188977800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002614_1657711188977800.png
fixation_user1_left_session_1_0_2_w009_a002610,fixation,neighbor,user1,left,session_1_0_2,2615,1657711189017800,False,,,,,,True,131.868,174.821,954,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/002615_1657711189017800.png,../samples/frame/fixation_user1_left_session_1_0_2_w009_a002610/002615_1657711189017800.png
saccade_user1_left_session_1_0_2_w000_a000310,saccade,neighbor,user1,left,session_1_0_2,307,1657711096697726,False,,,,,,True,138.143,136.739,932,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000307_1657711096697726.png,../samples/frame/saccade_user1_left_session_1_0_2_w000_a000310/000307_1657711096697726.png
saccade_user1_left_session_1_0_2_w000_a000310,saccade,neighbor,user1,left,session_1_0_2,308,1657711096737726,False,,,,,,True,133.689,136.491,721,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000308_1657711096737726.png,../samples/frame/saccade_user1_left_session_1_0_2_w000_a000310/000308_1657711096737726.png
saccade_user1_left_session_1_0_2_w000_a000310,saccade,neighbor,user1,left,session_1_0_2,309,1657711096777726,False,,,,,,True,133.806,136.554,715,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000309_1657711096777726.png,../samples/frame/saccade_user1_left_session_1_0_2_w000_a000310/000309_1657711096777726.png
saccade_user1_left_session_1_0_2_w000_a000310,saccade,anchor,user1,left,session_1_0_2,310,1657711096817726,True,135.0,138.0,11.25,21.013,-2.534,True,133.841,136.606,691,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000310_1657711096817726.png,../samples/frame/saccade_user1_left_session_1_0_2_w000_a000310/000310_1657711096817726.png
saccade_user1_left_session_1_0_2_w000_a000310,saccade,neighbor,user1,left,session_1_0_2,311,1657711096857726,False,,,,,,True,133.753,136.553,683,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000311_1657711096857726.png,../samples/frame/saccade_user1_left_session_1_0_2_w000_a000310/000311_1657711096857726.png
saccade_user1_left_session_1_0_2_w000_a000310,saccade,neighbor,user1,left,session_1_0_2,312,1657711096897726,False,,,,,,True,133.802,136.471,673,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000312_1657711096897726.png,../samples/frame/saccade_user1_left_session_1_0_2_w000_a000310/000312_1657711096897726.png
saccade_user1_left_session_1_0_2_w000_a000310,saccade,neighbor,user1,left,session_1_0_2,313,1657711096937726,False,,,,,,True,133.882,136.269,661,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000313_1657711096937726.png,../samples/frame/saccade_user1_left_session_1_0_2_w000_a000310/000313_1657711096937726.png
saccade_user1_left_session_1_0_2_w003_a000410,saccade,neighbor,user1,left,session_1_0_2,407,1657711100697729,False,,,,,,True,191.491,162.987,1555,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000407_1657711100697729.png,../samples/frame/saccade_user1_left_session_1_0_2_w003_a000410/000407_1657711100697729.png
saccade_user1_left_session_1_0_2_w003_a000410,saccade,neighbor,user1,left,session_1_0_2,408,1657711100737729,False,,,,,,True,192.121,162.862,1564,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000408_1657711100737729.png,../samples/frame/saccade_user1_left_session_1_0_2_w003_a000410/000408_1657711100737729.png
saccade_user1_left_session_1_0_2_w003_a000410,saccade,neighbor,user1,left,session_1_0_2,409,1657711100777729,False,,,,,,True,193.124,162.926,1552,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000409_1657711100777729.png,../samples/frame/saccade_user1_left_session_1_0_2_w003_a000410/000409_1657711100777729.png
saccade_user1_left_session_1_0_2_w003_a000410,saccade,anchor,user1,left,session_1_0_2,410,1657711100817729,True,204.0,163.0,21.75,22.92,2.899,True,202.536,162.418,1497,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000410_1657711100817729.png,../samples/frame/saccade_user1_left_session_1_0_2_w003_a000410/000410_1657711100817729.png
saccade_user1_left_session_1_0_2_w003_a000410,saccade,neighbor,user1,left,session_1_0_2,411,1657711100857729,False,,,,,,True,206.146,162.061,1520,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000411_1657711100857729.png,../samples/frame/saccade_user1_left_session_1_0_2_w003_a000410/000411_1657711100857729.png
saccade_user1_left_session_1_0_2_w003_a000410,saccade,neighbor,user1,left,session_1_0_2,412,1657711100897729,False,,,,,,True,207.036,161.806,1545,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000412_1657711100897729.png,../samples/frame/saccade_user1_left_session_1_0_2_w003_a000410/000412_1657711100897729.png
saccade_user1_left_session_1_0_2_w003_a000410,saccade,neighbor,user1,left,session_1_0_2,413,1657711100937730,False,,,,,,True,207.726,161.723,1538,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000413_1657711100937730.png,../samples/frame/saccade_user1_left_session_1_0_2_w003_a000410/000413_1657711100937730.png
saccade_user1_left_session_1_0_2_w006_a000510,saccade,neighbor,user1,left,session_1_0_2,507,1657711104697733,False,,,,,,True,187.125,157.955,1452,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000507_1657711104697733.png,../samples/frame/saccade_user1_left_session_1_0_2_w006_a000510/000507_1657711104697733.png
saccade_user1_left_session_1_0_2_w006_a000510,saccade,neighbor,user1,left,session_1_0_2,508,1657711104737733,False,,,,,,True,187.985,157.851,1448,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000508_1657711104737733.png,../samples/frame/saccade_user1_left_session_1_0_2_w006_a000510/000508_1657711104737733.png
saccade_user1_left_session_1_0_2_w006_a000510,saccade,neighbor,user1,left,session_1_0_2,509,1657711104777733,False,,,,,,True,188.923,157.891,1422,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000509_1657711104777733.png,../samples/frame/saccade_user1_left_session_1_0_2_w006_a000510/000509_1657711104777733.png
saccade_user1_left_session_1_0_2_w006_a000510,saccade,anchor,user1,left,session_1_0_2,510,1657711104817733,True,191.0,158.0,21.213,21.75,-3.0,True,189.961,157.729,1401,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000510_1657711104817733.png,../samples/frame/saccade_user1_left_session_1_0_2_w006_a000510/000510_1657711104817733.png
saccade_user1_left_session_1_0_2_w006_a000510,saccade,neighbor,user1,left,session_1_0_2,511,1657711104857733,False,,,,,,True,190.885,157.554,1387,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000511_1657711104857733.png,../samples/frame/saccade_user1_left_session_1_0_2_w006_a000510/000511_1657711104857733.png
saccade_user1_left_session_1_0_2_w006_a000510,saccade,neighbor,user1,left,session_1_0_2,512,1657711104897733,False,,,,,,True,192.395,157.728,1345,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000512_1657711104897733.png,../samples/frame/saccade_user1_left_session_1_0_2_w006_a000510/000512_1657711104897733.png
saccade_user1_left_session_1_0_2_w006_a000510,saccade,neighbor,user1,left,session_1_0_2,513,1657711104937733,False,,,,,,True,199.627,157.641,1293,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000513_1657711104937733.png,../samples/frame/saccade_user1_left_session_1_0_2_w006_a000510/000513_1657711104937733.png
saccade_user1_left_session_1_0_2_w009_a000610,saccade,neighbor,user1,left,session_1_0_2,607,1657711108697736,False,,,,,,True,172.663,153.03,1193,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000607_1657711108697736.png,../samples/frame/saccade_user1_left_session_1_0_2_w009_a000610/000607_1657711108697736.png
saccade_user1_left_session_1_0_2_w009_a000610,saccade,neighbor,user1,left,session_1_0_2,608,1657711108737736,False,,,,,,True,173.924,152.663,1216,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000608_1657711108737736.png,../samples/frame/saccade_user1_left_session_1_0_2_w009_a000610/000608_1657711108737736.png
saccade_user1_left_session_1_0_2_w009_a000610,saccade,neighbor,user1,left,session_1_0_2,609,1657711108777736,False,,,,,,True,175.146,152.596,1232,/mnt/e/DATASET/eveye/raw_data/Data_davis/user1/left/session_1_0_2/frames/000609_1657711108777736.png,../samples/frame/saccade_user1_left_session_1_0_2_w009_a000610/000609_1657711108777736.png
